method,target,wiretap,wala-cge-0cfa-noreflect-intf-direct,wala-cge-0cfa-noreflect-intf-trans,wala-cge-0cfa-noreflect-intf-direct#depth_from_main,wala-cge-0cfa-noreflect-intf-direct#src_node_in_deg,wala-cge-0cfa-noreflect-intf-direct#dest_node_out_deg,wala-cge-0cfa-noreflect-intf-direct#dest_node_in_deg,wala-cge-0cfa-noreflect-intf-direct#src_node_out_deg,wala-cge-0cfa-noreflect-intf-direct#repeated_edges,wala-cge-0cfa-noreflect-intf-direct#node_disjoint_paths_from_main,wala-cge-0cfa-noreflect-intf-direct#edge_disjoint_paths_from_main,wala-cge-0cfa-noreflect-intf-direct#fanout,wala-cge-0cfa-noreflect-intf-direct#graph_node_count,wala-cge-0cfa-noreflect-intf-direct#graph_edge_count,wala-cge-0cfa-noreflect-intf-direct#graph_avg_deg,wala-cge-0cfa-noreflect-intf-direct#graph_avg_edge_fanout,wala-cge-0cfa-noreflect-intf-trans#depth_from_main,wala-cge-0cfa-noreflect-intf-trans#src_node_in_deg,wala-cge-0cfa-noreflect-intf-trans#dest_node_out_deg,wala-cge-0cfa-noreflect-intf-trans#dest_node_in_deg,wala-cge-0cfa-noreflect-intf-trans#src_node_out_deg,wala-cge-0cfa-noreflect-intf-trans#repeated_edges,wala-cge-0cfa-noreflect-intf-trans#node_disjoint_paths_from_main,wala-cge-0cfa-noreflect-intf-trans#edge_disjoint_paths_from_main,wala-cge-0cfa-noreflect-intf-trans#fanout,wala-cge-0cfa-noreflect-intf-trans#graph_node_count,wala-cge-0cfa-noreflect-intf-trans#graph_edge_count,wala-cge-0cfa-noreflect-intf-trans#graph_avg_deg,wala-cge-0cfa-noreflect-intf-trans#graph_avg_edge_fanout,color
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence.append:(I)V,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode.<init>:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence;Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;I)V,0,1,1,4,1,1,2,4,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,1,2,4,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence.append:(I)V,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode.access$002:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;)Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;,0,1,1,4,1,0,1,4,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,1,4,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence.append:(I)V,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode.access$000:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;)Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;,0,1,1,4,1,0,2,4,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,2,4,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence.shorten:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/MutableLong;)V,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode.access$000:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;)Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;,0,1,1,4,1,0,2,6,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,2,6,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence.append:(I)V,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode.access$100:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;)[I,1,1,1,4,1,0,6,4,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,6,4,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence.overlap:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;II[II)I,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode.access$100:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;)[I,1,1,1,5,1,0,6,2,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,0,6,2,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$BackwardsIterator.peek:()I,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode.access$100:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;)[I,1,1,1,5,1,0,6,3,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,0,6,3,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$BackwardsIterator.overlap:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;IILedu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer$NewKey;)I,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode.access$100:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;)[I,1,1,1,5,1,0,6,9,3,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,0,6,9,3,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$BackwardsIterator.overlap:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;IILedu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer$NewKey;)I,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode.access$100:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;)[I,1,1,1,5,1,0,6,9,3,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,0,6,9,3,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$BackwardsIterator.overlap:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;IILedu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer$NewKey;)I,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode.access$100:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;)[I,1,1,1,5,1,0,6,9,3,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,0,6,9,3,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence.shorten:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/MutableLong;)V,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode.access$202:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;)Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;,0,1,1,4,1,0,1,6,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,1,6,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence.overlap:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;II[II)I,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode.access$200:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;)Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;,0,1,1,5,1,0,7,2,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,0,7,2,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$BackwardsIterator.peek:()I,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode.access$200:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;)Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;,0,1,1,5,1,0,7,3,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,0,7,3,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$BackwardsIterator.hasNext:()Z,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode.access$200:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;)Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;,0,1,1,5,1,0,7,2,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,0,7,2,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$BackwardsIterator.overlap:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;IILedu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer$NewKey;)I,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode.access$200:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;)Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;,1,1,1,5,1,0,7,9,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,0,7,9,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$BackwardsIterator.overlap:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;IILedu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer$NewKey;)I,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode.access$200:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;)Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;,0,1,1,5,1,0,7,9,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,0,7,9,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$BackwardsIterator.available:(I)I,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode.access$200:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;)Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;,1,1,1,5,1,0,7,4,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,0,7,4,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$BackwardsIterator.available:(I)I,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode.access$200:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;)Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$IntSeqNode;,0,1,1,5,1,0,7,4,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,0,7,4,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
gnu/trove/map/hash/TIntObjectHashMap.<init>:(IF)V,gnu/trove/impl/hash/TIntHash.<init>:(IF)V,1,1,1,5,1,1,1,2,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,1,1,2,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
gnu/trove/map/hash/TIntObjectHashMap.setUp:(I)I,gnu/trove/impl/hash/TIntHash.setUp:(I)I,1,1,1,8,2,1,1,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,8,2,1,1,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
gnu/trove/map/hash/TIntObjectHashMap.rehash:(I)V,gnu/trove/impl/hash/TIntHash.insertionIndex:(I)I,0,1,1,6,1,1,2,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,1,1,2,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
gnu/trove/map/hash/TIntObjectHashMap.put:(ILjava/lang/Object;)Ljava/lang/Object;,gnu/trove/impl/hash/TIntHash.insertionIndex:(I)I,1,1,1,5,2,1,2,2,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,2,1,2,2,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntUniformDiscreteDistribution$UniformIterator.<init>:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntUniformDiscreteDistribution;Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntUniformDiscreteDistribution$1;)V,edu/columbia/stat/wood/pub/sequencememoizer/util/IntUniformDiscreteDistribution$UniformIterator.<init>:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntUniformDiscreteDistribution;)V,1,1,1,9,1,1,1,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,9,1,1,1,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntUniformDiscreteDistribution.iterator:()Ljava/util/Iterator;,edu/columbia/stat/wood/pub/sequencememoizer/util/IntUniformDiscreteDistribution$UniformIterator.<init>:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntUniformDiscreteDistribution;Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntUniformDiscreteDistribution$1;)V,1,1,1,8,1,1,1,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,8,1,1,1,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.fillMostOfPDF:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;)D,edu/columbia/stat/wood/pub/sequencememoizer/util/MutableDouble.<init>:(D)V,1,1,1,4,1,0,1,7,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,1,7,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.fillMostOfPDF:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;)D,edu/columbia/stat/wood/pub/sequencememoizer/util/MutableDouble.plusEquals:(D)V,1,1,1,4,1,0,1,7,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,1,7,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.<init>:(Ledu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizerParameters;)V,edu/columbia/stat/wood/pub/sequencememoizer/util/Discounts.<init>:([DD)V,1,1,1,2,1,1,1,8,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,2,1,1,1,8,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleDiscounts:(D)D,edu/columbia/stat/wood/pub/sequencememoizer/util/Discounts.get:(I)D,1,1,1,4,1,0,3,14,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,3,14,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.getWithInsertion:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,edu/columbia/stat/wood/pub/sequencememoizer/util/Discounts.get:(I)D,1,1,1,4,1,0,3,37,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,3,37,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.getWithoutInsertion:([I)Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,edu/columbia/stat/wood/pub/sequencememoizer/util/Discounts.get:(I)D,1,1,1,4,1,0,3,11,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,3,11,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleDiscounts:(D)D,edu/columbia/stat/wood/pub/sequencememoizer/util/Discounts.set:(ID)V,1,1,1,4,1,0,2,14,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,2,14,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleDiscounts:(D)D,edu/columbia/stat/wood/pub/sequencememoizer/util/Discounts.set:(ID)V,0,1,1,4,1,0,2,14,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,2,14,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleDiscounts:(D)D,edu/columbia/stat/wood/pub/sequencememoizer/util/Discounts.setDInfinity:(D)V,1,1,1,4,1,0,2,14,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,2,14,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.sampleDiscounts:(D)D,edu/columbia/stat/wood/pub/sequencememoizer/util/Discounts.setDInfinity:(D)V,1,1,1,4,1,0,2,14,2,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,0,2,14,2,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
gnu/trove/impl/hash/TObjectHash.removeAt:(I)V,gnu/trove/impl/hash/THash.removeAt:(I)V,1,1,1,6,1,1,1,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,1,1,1,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
gnu/trove/impl/hash/TObjectHash.setUp:(I)I,gnu/trove/impl/hash/THash.setUp:(I)I,1,1,1,9,1,3,2,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,9,1,3,2,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
gnu/trove/impl/hash/TPrimitiveHash.setUp:(I)I,gnu/trove/impl/hash/THash.setUp:(I)I,1,1,1,10,1,3,2,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,10,1,3,2,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
gnu/trove/impl/hash/THash.compact:()V,gnu/trove/impl/hash/THash.computeMaxSize:(I)V,1,1,1,8,1,0,3,8,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,8,1,0,3,8,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
gnu/trove/impl/hash/THash.setUp:(I)I,gnu/trove/impl/hash/THash.computeMaxSize:(I)V,1,1,1,10,2,0,3,3,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,10,2,0,3,3,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
gnu/trove/impl/hash/THash.postInsertHook:(Z)V,gnu/trove/impl/hash/THash.computeMaxSize:(I)V,1,1,1,5,2,0,3,10,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,2,0,3,10,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
gnu/trove/impl/hash/THash.compact:()V,gnu/trove/impl/hash/THash.computeNextAutoCompactionAmount:(I)V,1,1,1,8,1,0,2,8,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,8,1,0,2,8,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
gnu/trove/impl/hash/THash.setUp:(I)I,gnu/trove/impl/hash/THash.computeNextAutoCompactionAmount:(I)V,1,1,1,10,2,0,2,3,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,10,2,0,2,3,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
gnu/trove/set/hash/THashSet.add:(Ljava/lang/Object;)Z,gnu/trove/impl/hash/THash.postInsertHook:(Z)V,1,1,1,4,3,10,2,2,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,3,10,2,2,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
gnu/trove/map/hash/TIntObjectHashMap.doPut:(ILjava/lang/Object;I)Ljava/lang/Object;,gnu/trove/impl/hash/THash.postInsertHook:(Z)V,1,1,1,6,1,10,2,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,6,1,10,2,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
gnu/trove/impl/hash/THash.compact:()V,gnu/trove/set/hash/THashSet.rehash:(I)V,1,1,1,8,1,2,2,8,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,8,1,2,2,8,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence.backwardsIterator:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$BackwardsIterator;,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$BackwardsIterator.<init>:(Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence;)V,1,1,1,5,1,2,1,1,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,5,1,2,1,1,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
edu/columbia/stat/wood/pub/sequencememoizer/IntSequenceMemoizer.getWithInsertion:()Ledu/columbia/stat/wood/pub/sequencememoizer/util/IntRestaurant;,edu/columbia/stat/wood/pub/sequencememoizer/util/IntSequence$BackwardsIterator.available:(I)I,1,1,1,4,1,4,1,37,1,1,1,1,243.0,473.0,1.9465020576131689,1.3382663847780127,4,1,4,1,37,1,1,1,1,243.0,605.0,2.4897119341563787,2.1173553719008265,red
gnu/trove/impl/hash/TObjectHash.throwObjectContractViolation:(Ljava/lang/Object;Ljava/lang/Object;)V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.equals:(Ljava/lang/Object;)Z,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,7,1,2,36,8,2,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
gnu/trove/impl/hash/TObjectHash.throwObjectContractViolation:(Ljava/lang/Object;Ljava/lang/Object;)V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.hashCode:()I,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,7,1,0,36,8,2,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
gnu/trove/impl/hash/TObjectHash.throwObjectContractViolation:(Ljava/lang/Object;Ljava/lang/Object;)V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.equals:(Ljava/lang/Object;)Z,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,7,1,2,36,8,2,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
gnu/trove/impl/hash/TObjectHash.throwObjectContractViolation:(Ljava/lang/Object;Ljava/lang/Object;)V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.hashCode:()I,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,7,1,0,36,8,2,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
gnu/trove/impl/Constants.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.equals:(Ljava/lang/Object;)Z,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,2,36,48,12,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
gnu/trove/impl/Constants.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.hashCode:()I,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,0,36,48,12,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
gnu/trove/impl/Constants.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.equals:(Ljava/lang/Object;)Z,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,2,36,48,12,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
gnu/trove/impl/Constants.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.hashCode:()I,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,0,36,48,12,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.getSeatingArrangement:(IID)[I,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.equals:(Ljava/lang/Object;)Z,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,5,4,2,36,10,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
edu/columbia/stat/wood/pub/sequencememoizer/util/SeatingArranger.getSeatingArrangement:(IID)[I,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.hashCode:()I,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,5,4,0,36,10,1,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
gnu/trove/impl/Constants.<clinit>:()V,edu/columbia/stat/wood/pub/sequencememoizer/util/Pair.equals:(Ljava/lang/Object;)Z,0,0,1,1000000000,-1,-1,-1,-1,0,-1,-1,1000000000,243.0,473.0,1.9465020576131689,1.3382663847780127,1,1,2,36,48,12,1,1,4,243.0,605.0,2.4897119341563787,2.1173553719008265,blue
